,quantity,price_usd,weight_lb,plu_code,product,date,city
0,499.0,0.5723215959849768,6.971647516544909,3302,Apricot,an 23,Austin
1,324.0,2.0004659171216193,20.99446234824136,3302,Apricot,an 23,Austin
2,322.0,1.2654240321251564,18.28344604475424,4011,Banana,an 23,Austin
3,243.0,2.752070824801922,14.921610338333995,4011,Banana,an 23,Austin
4,191.0,1.5275926555739716,17.478994556702673,4011,Banana,an 23,Austin
5,175.0,2.0967003048397603,6.303204624075443,4011,Banana,an 23,Austin
6,231.0,1.2255685164825991,17.039551716297865,4012,Orange,an 23,Austin
7,100.0,1.2388648728490808,17.834704961348326,4012,Orange,an 23,Austin
8,463.0,1.4985659105121159,18.945841302722695,4012,Orange,an 23,Austin
9,379.0,2.815771346224938,7.27481948658824,4012,Orange,an 23,Austin
10,332.0,2.7999374863109554,5.0780874493531885,4012,Orange,an 23,Austin
11,422.0,2.1219786061672496,19.644022108474747,4012,Orange,an 23,Austin
12,365.0,0.8546106327092275,12.823983306530865,4012,Orange,an 23,Austin
13,335.0,2.0592326775193217,7.1213346648029985,4012,Orange,an 23,Austin
14,381.0,0.961532343889121,6.7593209570739425,4012,Orange,an 23,Austin
15,286.0,2.630479997384828,8.68493610378355,4012,Orange,an 23,Austin
16,137.0,2.507249154802412,17.002395910490307,4030,Kiwi,an 23,Austin
17,260.0,2.8598454055143523,3.3709955209866167,4030,Kiwi,an 23,Austin
18,500.0,1.8101484821061604,4.383739473344758,4030,Kiwi,an 23,Austin
19,319.0,2.844668362650555,2.7711281802505257,4030,Kiwi,an 23,Austin
20,383.0,1.6852524138055742,3.129413024010137,4030,Kiwi,an 23,Austin
21,226.0,1.359059180726763,16.26478515826166,4062,Cucumber,an 23,Austin
22,222.0,2.5384462471236477,11.766429183492438,4062,Cucumber,an 23,Austin
23,324.0,2.297565759229474,10.913664511591197,4062,Cucumber,an 23,Austin
24,381.0,2.570836136536673,3.7494735727086668,4062,Cucumber,an 23,Austin
25,102.0,2.729409760341514,6.490273691713811,4062,Cucumber,an 23,Austin
26,260.0,2.007777346891817,16.164014432299883,4062,Cucumber,an 23,Austin
27,317.0,2.4702100191614593,3.1933232176583264,4062,Cucumber,an 23,Austin
28,471.0,3.1563760976539927,9.418978684442118,4062,Cucumber,an 23,Austin
29,426.0,1.5478973810793832,3.155684255901724,4078,Corn,an 23,Austin
30,405.0,1.0142838384606876,12.407822068873793,4078,Corn,an 23,Austin
31,267.0,2.5344687743461694,11.083176225423815,4078,Corn,an 23,Austin
32,222.0,1.2122528248117306,17.326482938835397,4078,Corn,an 23,Austin
33,145.0,1.043281850765925,9.465328458603473,4078,Corn,an 23,Austin
34,469.0,0.785004433314316,21.680345333367587,4081,Eggplant,an 23,Austin
35,415.0,0.8929643180570566,18.37263691877015,4081,Eggplant,an 23,Austin
36,227.0,0.9622255399706774,17.208036053553226,4081,Eggplant,an 23,Austin
37,347.0,3.2815214587142694,20.354027753276753,4081,Eggplant,an 23,Austin
38,133.0,2.916977278783452,19.486067353095862,4081,Eggplant,an 23,Austin
39,492.0,1.627193508797791,10.512341170385481,4081,Eggplant,an 23,Austin
40,150.0,2.11649073160952,17.209921576501802,4081,Eggplant,an 23,Austin
41,290.0,2.1415936360252092,13.03595929038711,4131,Apple (Fuji),an 23,Austin
42,420.0,2.5657618107041347,18.587957855733112,4131,Apple (Fuji),an 23,Austin
43,497.0,3.235169615026098,21.649766681250185,4131,Apple (Fuji),an 23,Austin
44,499.0,2.0792263894225473,8.26064435718581,4134,Apple (Gala),an 23,Austin
45,359.0,0.9191260336781852,18.940285841422156,4134,Apple (Gala),an 23,Austin
46,281.0,1.6335795978200622,5.3134016703814275,4134,Apple (Gala),an 23,Austin
47,445.0,2.5912957429653036,9.329174992302434,4159,Onion,an 23,Austin
48,274.0,2.9932421599049124,2.277941078366712,4159,Onion,an 23,Austin
49,378.0,0.7710384100326337,11.715219525713474,4159,Onion,an 23,Austin
50,141.0,3.210577524919063,9.440171262947842,4159,Onion,an 23,Austin
51,205.0,0.6350882531958633,11.807176727429033,4159,Onion,an 23,Austin
52,217.0,3.2251730084652084,12.081140695232898,4159,Onion,an 23,Austin
53,465.0,1.710987847368233,6.6836688452865936,4159,Onion,an 23,Austin
54,375.0,0.5909564594738186,17.720818481827155,4225,Avocado,an 23,Austin
55,417.0,1.4550850733183325,7.2707231096923355,4225,Avocado,an 23,Austin
56,300.0,1.698641080595553,2.911844089953229,4225,Avocado,an 23,Austin
57,208.0,1.8235664828796871,17.468145576957614,4225,Avocado,an 23,Austin
58,218.0,0.6825442555826158,6.945361329661683,4240,Blueberries,an 23,Austin
59,203.0,1.4533012944855728,17.772315778862687,4240,Blueberries,an 23,Austin
60,244.0,1.4925716274417937,15.481832033116373,4240,Blueberries,an 23,Austin
61,412.0,3.2191228298586796,6.334710753057153,4240,Blueberries,an 23,Austin
62,231.0,2.1621550687821585,20.866171201411635,4272,Grapes,an 23,Austin
63,491.0,2.588010621094145,18.47460297914222,4272,Grapes,an 23,Austin
64,191.0,1.1873649259330705,4.601725860964507,4272,Grapes,an 23,Austin
65,313.0,1.6838543447782286,5.116251513874158,4272,Grapes,an 23,Austin
66,151.0,3.2294638363644483,4.29064878099598,4272,Grapes,an 23,Austin
67,144.0,1.7426352477748879,16.945682659046724,4272,Grapes,an 23,Austin
68,312.0,2.3805298482300716,20.93836752534844,4272,Grapes,an 23,Austin
69,157.0,1.0941710599698127,4.34703579787165,4309,Lychee,an 23,Austin
70,388.0,2.082025397231337,13.451190538704397,4309,Lychee,an 23,Austin
71,104.0,2.794543264852837,14.59055296080187,4309,Lychee,an 23,Austin
72,404.0,3.263199940102641,4.703560889977962,4309,Lychee,an 23,Austin
73,202.0,1.3450990896788426,11.853017248166726,4309,Lychee,an 23,Austin
74,311.0,1.5119418202782982,6.202259472385049,4309,Lychee,an 23,Austin
75,431.0,1.3077658637892455,9.491468972619623,4309,Lychee,an 23,Austin
76,295.0,3.0444448042660954,15.742765371873976,4323,Strawberries,an 23,Austin
77,278.0,2.0384407270583327,11.936910399375485,4323,Strawberries,an 23,Austin
78,187.0,1.784682724752929,20.9461824904196,4323,Strawberries,an 23,Austin
79,200.0,2.092427912645508,16.26463482002728,4323,Strawberries,an 23,Austin
80,368.0,3.1251228088629435,5.294829737488181,4323,Strawberries,an 23,Austin
81,438.0,3.088291595934425,8.530153129715472,4323,Strawberries,an 23,Austin
82,401.0,1.2154177941381932,19.004631264973433,4404,Peach,an 23,Austin
83,425.0,1.2407449594000355,14.663327758014203,4404,Peach,an 23,Austin
84,233.0,0.5661582810687833,14.903738943533973,4404,Peach,an 23,Austin
85,231.0,0.8714793123770506,3.1827095669694248,4404,Peach,an 23,Austin
86,393.0,2.3764539054944183,18.788935296097772,4404,Peach,an 23,Austin
87,186.0,1.6608545571332798,11.862720036599786,4404,Peach,an 23,Austin
88,246.0,2.5389458423713225,20.627215038845318,4404,Peach,an 23,Austin
89,499.0,2.8616511288098994,8.3214431473054,4404,Peach,an 23,Austin
90,373.0,2.8048796235350895,4.648537414288149,4412,Pear,an 23,Austin
91,334.0,0.652324107720051,10.42514892681502,4412,Pear,an 23,Austin
92,130.0,1.0195476199267433,14.671054698852823,4412,Pear,an 23,Austin
93,354.0,3.052116398420185,9.802435752609746,4412,Pear,an 23,Austin
94,459.0,0.6364906550268643,14.200088469451295,4412,Pear,an 23,Austin
95,412.0,1.6607460449566134,17.248574955994265,4412,Pear,an 23,Austin
96,237.0,0.9321723686414771,12.746351613011212,4412,Pear,an 23,Austin
97,271.0,3.207630053756293,3.8821225321851673,4412,Pear,an 23,Austin
98,348.0,1.9161987273371779,11.586224258784206,4412,Pear,an 23,Austin
99,473.0,1.9497841920354406,8.161876217089594,4412,Pear,an 23,Austin
100,308.0,0.5834994297008962,4.751612891629339,4650,Mushroom,an 23,Austin
101,352.0,2.038456765539013,2.2827168747317046,4650,Mushroom,an 23,Austin
102,144.0,1.6002275762846694,4.5882520819548525,4650,Mushroom,an 23,Austin
103,444.0,1.5754710355657153,14.421111992746592,4650,Mushroom,an 23,Austin
104,139.0,1.962030101870187,18.10809531947598,4796,Tomato,an 23,Austin
105,112.0,2.3027471072971823,20.739427398331465,4796,Tomato,an 23,Austin
106,483.0,2.6939412035979333,20.723327243421227,4958,Lemon,an 23,Austin
107,450.0,1.6179659502347932,8.930287240212785,4958,Lemon,an 23,Austin
108,376.0,0.8376690400298685,9.610339037142694,4958,Lemon,an 23,Austin
109,243.0,1.186213128163945,15.04037205753848,4958,Lemon,an 23,Austin
110,164.0,2.477826644270681,6.999536413839087,4958,Lemon,an 23,Austin
0,231.0,3.256755829160102,2.4006223930045962,3302,Apricot,an 19,Austin
1,448.0,2.160234810796101,21.034566306602212,3302,Apricot,an 19,Austin
2,195.0,2.9179100154549817,16.370788181247192,3302,Apricot,an 19,Austin
3,232.0,1.3749034715117887,2.3266927929129455,3302,Apricot,an 19,Austin
4,305.0,2.044732659077272,21.021582312788816,3302,Apricot,an 19,Austin
5,303.0,3.270327974529937,2.86835666615516,3302,Apricot,an 19,Austin
6,148.0,2.1394796933280307,3.4928334414027633,3302,Apricot,an 19,Austin
7,225.0,2.656354619143531,3.602718487940729,4011,Banana,an 19,Austin
8,314.0,1.8786145817255602,20.804219000646846,4011,Banana,an 19,Austin
9,299.0,2.8501538226963024,7.639784956537188,4011,Banana,an 19,Austin
10,374.0,1.7360662340186537,11.04062125273049,4011,Banana,an 19,Austin
11,137.0,2.2425368400989103,6.310641745105387,4011,Banana,an 19,Austin
12,355.0,2.026550437510014,5.876863670209423,4011,Banana,an 19,Austin
13,360.0,2.2928406361141245,3.690296205179766,4011,Banana,an 19,Austin
14,339.0,2.0258772784844044,21.153464769013226,4011,Banana,an 19,Austin
15,420.0,2.4630465014604854,12.90726093351841,4012,Orange,an 19,Austin
16,273.0,3.0160446241032335,13.607602943014355,4012,Orange,an 19,Austin
17,434.0,2.605921478022356,11.570871991757304,4012,Orange,an 19,Austin
18,226.0,2.325494916830212,17.90249027730897,4012,Orange,an 19,Austin
19,338.0,2.7147584696183915,17.764778006682175,4012,Orange,an 19,Austin
20,317.0,0.6386973352171481,21.152385391108695,4012,Orange,an 19,Austin
21,362.0,2.611958896403667,16.968953289883213,4030,Kiwi,an 19,Austin
22,172.0,2.4162297838600355,7.838313134387136,4030,Kiwi,an 19,Austin
23,443.0,1.5890625527361408,4.8345703785307705,4030,Kiwi,an 19,Austin
24,485.0,0.8355363030685112,11.506434169039132,4030,Kiwi,an 19,Austin
25,343.0,2.69335000095889,21.551188899204135,4030,Kiwi,an 19,Austin
26,118.0,1.9920279968180696,21.13497400521301,4030,Kiwi,an 19,Austin
27,418.0,2.945983091031667,21.111180465994405,4030,Kiwi,an 19,Austin
28,270.0,2.4147919570212255,7.723624778725208,4030,Kiwi,an 19,Austin
29,303.0,0.986634860932827,19.33088181591593,4030,Kiwi,an 19,Austin
30,323.0,1.2242015665513464,12.72193925799802,4030,Kiwi,an 19,Austin
31,188.0,0.7928008861024864,8.103697694558651,4030,Kiwi,an 19,Austin
32,197.0,0.9463724439963699,21.680997230857614,4030,Kiwi,an 19,Austin
33,176.0,0.5640101651195437,4.285348310600966,4062,Cucumber,an 19,Austin
34,462.0,1.938680468022358,10.435373531049118,4062,Cucumber,an 19,Austin
35,278.0,1.003425100655295,16.233492087200286,4062,Cucumber,an 19,Austin
36,184.0,2.4798790159518833,14.813524643750862,4062,Cucumber,an 19,Austin
37,313.0,2.870066835090984,11.785353217925877,4062,Cucumber,an 19,Austin
38,466.0,2.973977652390022,19.568943518772723,4062,Cucumber,an 19,Austin
39,316.0,2.507334844686557,20.553597617289054,4062,Cucumber,an 19,Austin
40,229.0,2.1114214672241363,2.6779515197500587,4062,Cucumber,an 19,Austin
41,277.0,2.7387436906108635,8.703362640412525,4078,Corn,an 19,Austin
42,195.0,2.7929575368296358,3.40956848282367,4078,Corn,an 19,Austin
43,371.0,0.6285945535171777,6.147161194076762,4078,Corn,an 19,Austin
44,123.0,0.7028453743667342,11.00585795515217,4078,Corn,an 19,Austin
45,150.0,0.8143539642449469,20.356194502906874,4078,Corn,an 19,Austin
46,256.0,2.6143844692967835,21.203382774675266,4078,Corn,an 19,Austin
47,494.0,2.777071667904966,3.7540669633541257,4078,Corn,an 19,Austin
48,309.0,0.5897923791315407,3.386204563081265,4078,Corn,an 19,Austin
49,127.0,1.488268437574152,17.949750766204673,4078,Corn,an 19,Austin
50,383.0,1.6819979583495297,11.47213754649274,4078,Corn,an 19,Austin
51,263.0,1.2025196324801073,5.593652552552522,4078,Corn,an 19,Austin
52,166.0,3.2030994586064483,17.858869959693404,4078,Corn,an 19,Austin
53,359.0,0.7014488221728243,17.2063363108784,4078,Corn,an 19,Austin
54,332.0,1.3622132005519234,13.263093389151619,4081,Eggplant,an 19,Austin
55,456.0,2.0067118754494007,21.560339463967832,4081,Eggplant,an 19,Austin
56,255.0,2.3246698042610663,4.511820088559762,4081,Eggplant,an 19,Austin
57,132.0,2.9177781444275754,6.39489624099806,4081,Eggplant,an 19,Austin
58,197.0,2.5629971144488084,6.648108977731318,4081,Eggplant,an 19,Austin
59,493.0,1.0690483586047776,19.816374132037165,4081,Eggplant,an 19,Austin
60,335.0,2.999204428121448,17.661011280491948,4131,Apple (Fuji),an 19,Austin
61,335.0,2.130031120160129,10.163930037152022,4131,Apple (Fuji),an 19,Austin
62,492.0,3.199540315556806,8.919647150905803,4131,Apple (Fuji),an 19,Austin
63,218.0,3.1684825125965292,17.027394257765266,4131,Apple (Fuji),an 19,Austin
64,414.0,2.068231490044855,21.28200284377672,4131,Apple (Fuji),an 19,Austin
65,495.0,1.0349726666579955,10.747599572967738,4131,Apple (Fuji),an 19,Austin
66,497.0,1.9236191731877625,3.3490474157501016,4131,Apple (Fuji),an 19,Austin
67,261.0,2.974832248769235,15.335181822301822,4131,Apple (Fuji),an 19,Austin
68,294.0,2.250788182206452,2.7983807113021615,4131,Apple (Fuji),an 19,Austin
69,174.0,0.6811400481499732,13.137354059936479,4131,Apple (Fuji),an 19,Austin
70,397.0,1.4910003973753192,15.00449001225643,4131,Apple (Fuji),an 19,Austin
71,211.0,2.158102311380208,10.739305587159471,4131,Apple (Fuji),an 19,Austin
72,188.0,2.0325331090250986,17.51906252903864,4131,Apple (Fuji),an 19,Austin
73,148.0,2.3156969578238207,9.300817612838001,4131,Apple (Fuji),an 19,Austin
74,250.0,2.639124409365468,14.94097431874834,4131,Apple (Fuji),an 19,Austin
75,165.0,1.0890615197829903,15.074719206197189,4134,Apple (Gala),an 19,Austin
76,499.0,1.5645550557062962,20.739875905169175,4134,Apple (Gala),an 19,Austin
77,216.0,2.694103421538603,17.778481439780446,4134,Apple (Gala),an 19,Austin
78,223.0,0.7103197782533244,21.393044219119474,4134,Apple (Gala),an 19,Austin
79,365.0,1.43007839594502,6.239222841011361,4159,Onion,an 19,Austin
80,246.0,1.7964862013584935,17.05969069628045,4159,Onion,an 19,Austin
81,239.0,2.015545382583514,15.165815772116185,4159,Onion,an 19,Austin
82,351.0,1.8712689876672812,15.35600863969885,4159,Onion,an 19,Austin
83,333.0,2.5755323687451894,17.861550692655147,4159,Onion,an 19,Austin
84,336.0,1.8308044393896126,18.539156901277604,4159,Onion,an 19,Austin
85,238.0,2.8091277425526644,3.638266876479611,4159,Onion,an 19,Austin
86,196.0,1.7053677720366978,8.20811423449777,4159,Onion,an 19,Austin
87,247.0,2.188317121192813,16.94471047394909,4159,Onion,an 19,Austin
88,500.0,1.0195363022619859,15.01303952834569,4159,Onion,an 19,Austin
89,367.0,2.1874456059420484,11.36079434216954,4159,Onion,an 19,Austin
90,131.0,0.6214604491950013,3.555644028261304,4159,Onion,an 19,Austin
91,326.0,0.902944991143886,21.83564794729464,4159,Onion,an 19,Austin
92,471.0,1.7030257133417763,17.080177306057887,4225,Avocado,an 19,Austin
93,182.0,1.678132555168122,11.032126978831366,4225,Avocado,an 19,Austin
94,402.0,0.9037552606430836,7.276318120583892,4225,Avocado,an 19,Austin
95,281.0,2.868444345146418,20.318719737185166,4225,Avocado,an 19,Austin
96,429.0,3.235567380744033,14.09395098523237,4225,Avocado,an 19,Austin
97,393.0,0.633267184207216,16.216549354046585,4225,Avocado,an 19,Austin
98,317.0,0.6490977876354009,7.675795746594668,4225,Avocado,an 19,Austin
99,375.0,2.3171690782881345,6.783198906248436,4225,Avocado,an 19,Austin
100,204.0,3.1638331920956264,19.411204822454604,4225,Avocado,an 19,Austin
101,212.0,3.1999326017219576,8.469540433352813,4240,Blueberries,an 19,Austin
102,437.0,2.248546173691284,21.92573319342919,4240,Blueberries,an 19,Austin
103,268.0,1.121957066655159,13.580710972938688,4240,Blueberries,an 19,Austin
104,167.0,3.181493958469946,20.754407832818107,4240,Blueberries,an 19,Austin
105,254.0,2.300779695576057,20.37006408669986,4240,Blueberries,an 19,Austin
106,324.0,0.7426221235189587,10.949691999237984,4240,Blueberries,an 19,Austin
107,428.0,3.1059450144064615,5.953664107760415,4240,Blueberries,an 19,Austin
108,385.0,1.7611130482517183,18.830153963761404,4240,Blueberries,an 19,Austin
109,194.0,1.760212311707437,18.199218116560953,4272,Grapes,an 19,Austin
110,118.0,1.4281496529118158,14.20510573545471,4272,Grapes,an 19,Austin
111,401.0,2.966024880600162,16.218085430841896,4272,Grapes,an 19,Austin
112,274.0,2.412724350416102,16.879102349374445,4272,Grapes,an 19,Austin
113,442.0,2.0224113710690292,18.82610334157944,4272,Grapes,an 19,Austin
114,177.0,2.8015174543368633,7.516913168597967,4272,Grapes,an 19,Austin
115,174.0,3.0121490366407673,12.777935601072388,4272,Grapes,an 19,Austin
116,322.0,3.0969809321803043,3.9242405093275012,4272,Grapes,an 19,Austin
117,320.0,2.3473832382122057,13.873642632318662,4309,Lychee,an 19,Austin
118,485.0,2.143122722581029,5.51329489229247,4309,Lychee,an 19,Austin
119,430.0,2.7626632113941016,20.31276296209544,4309,Lychee,an 19,Austin
